"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"21","GB43285",343,408,208,142,287,389,283,265,421,1095,301,854,-1.15921736153243,5.78331010654639,-2.90589186854872,0.0118374486159065,0.999538808245767,-4.04815348254827
"22","GB43504",48,78,33,16,47,74,60,46,40,34,80,77,-0.650116665480401,2.91547797975584,-2.93979713549325,0.0110792886179798,0.999538808245767,-4.28520572297443
"23","GB43722",27,34,19,9,25,15,10,10,4,8,18,5,0.81658219719224,1.0365833469526,2.87607527516067,0.0125462636754577,0.999538808245767,-4.4442599759535
"24","GB43728",7134,13660,4261,2860,10561,5213,3188,3987,2161,2040,4323,995,0.926655441474898,9.26500447235411,2.73067246608034,0.0166452790424889,0.999538808245767,-4.36143144349256
"25","GB43738",672,2594,1000,487,587,721,406,377,337,380,584,315,0.693981363720847,6.47437073513835,2.84394451226682,0.0133568436386844,0.999538808245767,-4.12861402758327
"26","GB44021",2372,2649,2348,1153,2299,1421,1394,1667,571,624,1350,562,0.705956125654811,7.70006172320282,2.69955250565722,0.0176794430550476,0.999538808245767,-4.26991731566771
"27","GB44070",1548,2307,1044,661,1931,1534,278,1766,253,476,510,137,1.38444442201707,6.85281011696946,2.77516554963552,0.0152685648751397,0.999538808245767,-4.18895132744225
"28","GB44073",311,529,350,121,304,495,64,338,56,87,297,40,1.15818925720258,4.81943168166659,2.81684586902421,0.0140802768255995,0.999538808245767,-4.12231649997421
"29","GB44494",223,359,306,161,372,222,89,231,72,132,153,83,0.769298816447917,4.76003071791605,3.29213467595589,0.00555685340111483,0.999538808245767,-3.97393616202222
"30","GB46543",273,200,263,142,334,239,121,78,55,102,242,97,0.742014953226361,4.59415286345327,3.03817515565904,0.00914051733134798,0.999538808245767,-4.05924520728631
"31","GB47273",152,282,154,102,166,180,84,112,65,57,161,108,0.408146873826292,4.25747676784902,2.78567713471747,0.0149599389919477,0.999538808245767,-4.15365715606744
"32","GB47600",6,6,5,8,7,16,14,8,9,13,14,10,-0.991748683296915,0.564656068081321,-2.75258090673291,0.0159528724698812,0.999538808245767,-4.47415081803414
"33","GB47869",45,88,71,36,53,46,22,36,20,17,33,29,0.665794630338826,2.53343531133245,3.18526256168131,0.00685213698826917,0.999538808245767,-4.29411003303622
"34","GB47932",48,147,77,31,97,47,44,42,20,17,18,18,1.07038873588136,2.64201644109699,3.20262709600902,0.00662280414779112,0.999538808245767,-4.28361333125142
"35","GB48209",22,42,23,12,53,36,38,32,28,35,36,52,-0.702122584095777,2.32375825992397,-2.86551378420854,0.0128072208233338,0.999538808245767,-4.35168932663131
"36","GB49268",449,655,588,254,425,427,373,236,165,168,350,138,0.620274660704542,5.6064223657029,2.89728893695722,0.0120378136787477,0.999538808245767,-4.04905285398596
"37","GB50026",2163,2847,2068,721,2822,1467,440,589,211,248,613,1040,1.61525815738603,7.13966323652749,5.2065356068935,0.000148038999693003,0.999538808245767,-3.78823684902873
"38","GB50669",24,50,66,22,35,33,20,19,13,10,18,15,0.771179798376914,1.88899657742054,2.79656913209604,0.0146465864862489,0.999538808245767,-4.39916647349287
"39","GB51104",1971,2618,1922,1130,2307,1339,1427,857,604,808,1424,736,0.580896466034816,7.6426432319895,2.86567026929411,0.0128033156598764,0.999538808245767,-4.23141074398687
"40","GB51558",214,154,240,85,213,203,78,149,55,69,113,40,0.790803573957972,4.16897120801944,2.91720335676034,0.0115789927626251,0.999538808245767,-4.14184319364904
"41","GB52144",243,236,191,56,127,137,86,52,53,66,53,48,1.01143478341006,3.8564795880645,3.74046861467328,0.00231335643858447,0.999538808245767,-4.01751911076252
"42","GB53148",168,169,91,81,356,82,21,86,2,16,72,9,2.27369782411226,2.98696362112616,3.7500336303819,0.00227072749331002,0.999538808245767,-4.20318750750794
"43","GB53505",83,141,97,49,86,92,59,42,25,45,54,54,0.558365356019195,3.28584278536714,3.18750799118928,0.0068220413092192,0.999538808245767,-4.20120838143413
"44","GB53931",285,748,439,166,410,313,214,202,147,135,274,193,0.501824831808758,5.32552536334898,3.12071835529144,0.00777616136369192,0.999538808245767,-3.97607583941929
"45","GB54030",78,84,91,33,77,65,52,38,15,35,37,32,0.640070854338229,2.883437962371,2.85658259194339,0.0130320540239803,0.999538808245767,-4.30526868733455
"46","GB54226",41,70,100,19,70,55,39,25,16,10,45,11,0.914344035679956,2.37562858975209,2.7034141202035,0.0175477908219778,0.999538808245767,-4.37588958363296
"47","GB55375",1424,3380,2895,825,1475,1416,1053,975,474,621,1550,402,0.775986931118323,7.45446269628427,2.70096727528386,0.0176310986934813,0.999538808245767,-4.25036257842575
"48","GB55440",664,875,504,320,746,707,523,658,443,468,721,770,-0.351611024437412,6.52384242561583,-2.74813403219287,0.0160910998533851,0.999538808245767,-4.14994847943534
"49","GB55501",273,442,277,132,346,299,173,215,83,112,263,180,0.380159727448078,5.02648661860063,2.73152880314818,0.0166176722761197,0.999538808245767,-4.09934895615527
"50","GB55546",43,106,69,25,61,59,28,43,9,13,31,21,0.94261802949595,2.43056682826559,3.62818978858952,0.00287891720250169,0.999538808245767,-4.25472555745172
