"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB45615",72,214,45,166,115,67,298,686,270,659,204,536,-2.06503685070824,4.9376287972823,-4.55450616617963,0.000491640051953434,0.559447113808975,-1.03885706623071
"18","GB46209",61,38,59,49,36,80,77,249,81,107,55,130,-0.946844663482701,3.50756142330968,-3.59204688442565,0.00310223101406511,0.559447113808975,-2.31655238146319
"19","GB46678",59,26,94,52,67,34,88,240,86,88,61,101,-0.845285745920184,3.47086716530269,-3.86590249747881,0.00182249188305445,0.559447113808975,-2.0671575684226
"20","GB47319",133,36,163,69,108,79,118,281,157,194,87,158,-0.648195741366346,4.18028486489912,-3.60328442095816,0.00303500472741256,0.559447113808975,-2.08867952151039
"21","GB47487",147,116,196,106,206,116,111,101,102,63,68,150,0.734787090774615,4.17669548554273,3.67903848313308,0.00261871802923446,0.559447113808975,-1.99580614607537
"22","GB47749",41,14,25,18,37,42,31,157,80,68,26,63,-1.04668211275209,2.6544506450795,-3.57900081555662,0.00318216931791201,0.559447113808975,-2.63497658603363
"23","GB48578",161,94,232,99,210,118,91,107,103,99,64,145,0.701416733530464,4.20584398146787,4.40169419091149,0.000654818236457069,0.559447113808975,-1.22088421206748
"24","GB49105",21,12,22,22,33,43,39,89,77,35,24,81,-1.03812566708848,2.45150190066308,-3.78821879143677,0.00211831959861815,0.559447113808975,-2.54911316202548
"25","GB49129",47,22,87,31,41,34,45,164,98,69,38,81,-0.772469676872568,3.07318888042546,-3.4915475632045,0.00377457901477568,0.559447113808975,-2.55678840788498
"26","GB49308",496,274,567,303,599,401,302,517,340,274,230,469,0.436253010075686,5.87478788262465,4.03906261355832,0.00130544968141253,0.559447113808975,-1.43637658020378
"27","GB50827",88,26,41,32,58,43,95,283,114,52,71,87,-1.06108775121959,3.3728053256461,-3.51158769826093,0.00362966756541278,0.559447113808975,-2.44640627407153
"28","GB51062",70,33,78,44,47,91,88,163,121,146,52,105,-0.7786005454841,3.59295612877165,-3.5483413555519,0.00337833220328081,0.559447113808975,-2.32772925548737
"29","GB51250",76,56,89,47,74,113,133,884,205,313,56,198,-1.44994007760044,4.26109306456865,-3.6651261749435,0.00269057902776979,0.559447113808975,-2.04778635800066
"30","GB51433",114,49,165,86,126,104,66,106,60,78,58,81,0.630279759231327,3.7387545500876,3.90196067428523,0.0016998357559586,0.559447113808975,-1.90799869906579
"31","GB51966",248,144,311,141,265,196,175,244,213,137,112,169,0.436537733038764,4.86319211721434,3.49480368846782,0.00375064255318708,0.559447113808975,-2.07093395623651
"32","GB52437",227,135,252,139,238,173,116,234,160,174,106,170,0.415305712677416,4.72420895251595,3.69121976687869,0.00255739814349086,0.559447113808975,-1.85119992155063
"33","GB52775",528,220,280,263,533,195,663,2131,444,852,437,906,-1.16136237874001,6.24275340481709,-4.29581215486265,0.000799869755511118,0.559447113808975,-1.28246569181513
"34","GB53221",411,301,450,122,250,190,114,287,166,98,100,157,0.993385562150544,4.90430556614972,4.02230430446247,0.00134814795615854,0.559447113808975,-1.46701500398769
"35","GB53395",276,195,338,209,384,224,192,184,171,121,159,210,0.785178847764484,5.03415043597664,4.17121393744283,0.00101372324437514,0.559447113808975,-1.26612807936023
"36","GB53558",4,2,12,4,5,4,9,25,13,11,9,14,-1.25798181372323,0.326496555481734,-4.48630095492396,0.000558550979517914,0.559447113808975,-3.08686751657111
"37","GB53644",113,49,115,61,105,105,151,581,227,195,84,147,-1.014117062661,4.32030262044658,-4.09744358116487,0.00116721346312676,0.559447113808975,-1.53465501602353
"38","GB53736",104,39,69,60,88,84,108,236,127,85,80,175,-0.718749707125467,3.87011531404307,-4.00068225676266,0.00140535796059884,0.559447113808975,-1.77168554352124
"39","GB53756",111,83,44,65,131,46,181,815,183,571,70,389,-1.81919893398889,4.46239491478934,-3.94875140457353,0.00155312298241975,0.559447113808975,-1.73642728713003
"40","GB53962",5,11,12,4,8,9,10,82,29,35,9,28,-1.63429379575506,1.14018911583771,-3.8176497507698,0.00200088058675162,0.559447113808975,-3.07182865991246
"41","GB54295",12,9,18,16,20,20,25,94,56,34,19,44,-1.29746579855744,1.95529158071702,-4.8953518212571,0.000262018255055703,0.559447113808975,-2.11655400505078
"42","GB54316",272,69,210,57,277,62,53,101,49,34,80,76,1.26308219503307,3.77213282079144,3.53401886961775,0.0034741145430676,0.559447113808975,-2.28982365332418
"43","GB54655",407,199,436,236,482,288,212,384,295,251,144,409,0.408722446985131,5.5069781693475,3.51369368319717,0.00361476884158884,0.559447113808975,-2.02887368189914
"44","GB55005",246,116,246,150,266,159,104,175,142,122,89,205,0.627720603688188,4.62194229400231,4.90604049469195,0.000256957901942952,0.559447113808975,-0.564764943876764
"45","GB55396",291,258,368,227,257,222,513,1531,957,675,197,444,-0.985106499487178,5.94588353145984,-3.58438589248805,0.00314892331808493,0.559447113808975,-2.01036428155718
"46","GB55584",120,71,161,86,125,108,116,281,166,174,111,176,-0.462262545938993,4.36218284174074,-3.68642025115353,0.0025813827921242,0.559447113808975,-1.93827668131246
"47","GB55622",37,12,41,25,44,19,54,75,70,42,25,60,-0.758952053915368,2.54219601427084,-3.71887397794719,0.00242354101494345,0.559447113808975,-2.55950824002813
"48","GB55797",7,2,10,2,10,10,7,35,18,20,11,36,-1.452204373785,0.728582132497046,-3.95797142076687,0.00152577376935247,0.559447113808975,-3.15476466962901
"49","GB55939",100,50,99,54,108,43,45,57,51,44,33,69,0.699659165997383,3.19144772466385,3.66816724593526,0.00267470209610811,0.559447113808975,-2.34609960313335
"50","GB55961",140,59,145,74,161,102,75,74,68,52,77,99,0.75844115424551,3.77575126860652,3.72515163338123,0.00239415873011417,0.559447113808975,-2.07459340278144
