"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"21","GB53047",1395,1310,2087,1109,2166,2235,3984,1812,4013,4928,2736,2385,-1.04738469005772,8.25740820549946,-3.83573682055815,0.00192891618356124,0.927520092640415,-4.04920525644812
"22","GB53798",5843,1552,6443,1701,4912,2329,8321,4887,7203,15733,20268,26440,-1.95022340219254,9.68784525758396,-4.63157787638451,0.000424870745219506,0.927520092640415,-4.06402808293316
"23","GB53888",1309,1004,2875,523,981,1536,6840,1562,4716,5450,1723,1824,-1.52031713673001,8.01654317456424,-3.88207816979681,0.00176347507378001,0.927520092640415,-4.02143610013036
"24","GB54237",311,212,422,242,186,554,533,248,476,425,384,495,-0.616543801765917,5.56486931262436,-4.32624943929193,0.000753484541955103,0.927520092640415,-3.64863410663937
"25","GB47349",109,68,220,77,69,177,158,66,218,183,184,229,-0.697707180236035,4.15205786530158,-3.72952578087324,0.00237032906967048,0.938460685263936,-3.88524362717189
"26","GB55710",333,273,527,240,183,532,263,104,182,182,277,255,0.54342051643687,5.09734220903145,3.6988417584757,0.00251605469439165,0.957842667888022,-3.79815482654693
"27","GB40409",76,34,51,20,71,45,111,30,140,165,95,94,-1.24014497494356,3.14416484922239,-3.47540053847118,0.00389061761030121,0.99247983198128,-4.11364207365403
"28","GB42307",200,130,247,75,124,216,408,104,479,355,200,273,-0.956776191076635,4.78022531615622,-3.39712757959343,0.00453441006276719,0.99247983198128,-3.90229242356331
"29","GB43310",681,175,474,139,345,624,785,310,1092,1617,697,696,-1.29362157308992,6.11801840980899,-3.55556819289178,0.00332654245816911,0.99247983198128,-3.89817509432905
"30","GB43366",182,115,227,188,143,217,122,80,101,107,68,146,0.665160734873515,4.16093511232299,3.54892614147648,0.00336996305914385,0.99247983198128,-3.93295464540946
"31","GB43541",43,39,57,23,29,37,33,11,15,13,15,23,0.929733958429434,1.77847584777388,3.61426460746855,0.00296659099397848,0.99247983198128,-4.26790405543556
"32","GB45376",70,54,101,67,48,93,44,25,49,48,53,54,0.517966150860425,2.91330826712671,3.53515617986325,0.00346181369488592,0.99247983198128,-4.13377119727926
"33","GB45830",10,2,9,3,6,9,13,7,20,14,11,12,-1.14336064821126,0.253212466146059,-3.44854634007563,0.00410040089957426,0.99247983198128,-4.40696445667916
"34","GB46558",91,299,11,5,45,86,295,99,349,394,379,119,-2.69554531422374,3.77741213323002,-3.51656265210482,0.00358986573928451,0.99247983198128,-4.06168169530993
"35","GB46587",28364,13492,27561,13716,13379,27188,71958,10703,72030,146271,61400,34369,-1.50729297143802,12.0425097609343,-3.59897255641397,0.00305638934902173,0.99247983198128,-4.30353483068645
"36","GB46620",552,401,1070,437,432,988,1155,436,1002,1266,819,778,-0.682455567177072,6.59009870017802,-3.51928068705776,0.00357085250018529,0.99247983198128,-3.94852304571507
"37","GB47723",9700,5529,23716,4124,5381,11693,28427,6290,33461,27225,19907,11359,-1.28558338962754,10.6944167406646,-3.42921842671631,0.00425840895110333,0.99247983198128,-4.26448364281964
"38","GB48814",19,20,36,37,33,27,3,1,3,6,14,45,1.82426515163471,0.87090493673281,3.39255049400016,0.00457521594761126,0.99247983198128,-4.37804514741542
"39","GB50477",6778,8746,13630,2786,7533,7232,33044,8034,38215,51730,23248,6854,-1.70311271243562,10.6739780667389,-3.41944693528961,0.00434061086881418,0.99247983198128,-4.26529797539853
"40","GB50548",9,10,15,10,12,9,5,4,2,5,3,5,1.1856115899501,-0.0973357989536002,3.49236915523355,0.00376367211293765,0.99247983198128,-4.41943013715658
"41","GB51566",209,134,317,167,140,401,339,119,380,697,309,499,-0.842769606999663,5.17538163467521,-3.46068322319584,0.00400421224566125,0.99247983198128,-3.86545329532799
"42","GB53769",918,526,1203,486,710,1263,2052,441,2218,2740,1368,1516,-1.03254953163635,7.20037549172527,-3.59587465567552,0.00307491344693659,0.99247983198128,-3.99709465146894
"43","GB53911",14658,21199,37115,6166,7374,22851,77492,18308,43957,61378,22568,25497,-1.40876340086299,11.618064364725,-3.38840925090924,0.00461245426057172,0.99247983198128,-4.30884158546845
"44","GB55029",628,167,415,443,487,708,6260,331,6028,11323,865,688,-2.3817998177851,7.00361121455153,-3.38871012948416,0.00460973850668362,0.99247983198128,-4.02994977223299
"45","GB55602",344,225,487,131,180,355,728,176,963,1079,489,408,-1.19392704092999,5.66908019778751,-3.59241345351862,0.00309574435026094,0.99247983198128,-3.85207254012072
"46","GB55875",71,54,72,47,60,104,44,23,33,34,30,69,0.687252302129212,2.7362151862562,3.50375522267374,0.00368084102835671,0.99247983198128,-4.16477994217938
"47","GB42425",283,81,316,43,108,263,617,126,803,390,218,449,-1.42432225969096,4.95169687018182,-3.37485158760633,0.00473651034224348,0.997488922713319,-3.92183645711934
"48","GB43640",105,89,196,90,79,172,94,36,66,89,81,110,0.470391447247016,3.64751691145029,3.33921265004942,0.00507884023875718,0.998463022410758,-4.05973769953439
"49","GB45432",45,26,31,30,45,49,19,10,15,17,21,28,0.858736879939524,1.79809687663284,3.35223225961822,0.004950990975984,0.998463022410758,-4.29556277800141
"50","GB46640",72,48,101,33,51,88,171,46,127,410,105,120,-1.23976949129049,3.60100685280143,-3.35659596548209,0.00490886744786417,0.998463022410758,-4.06925456728545
