"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"15","GB47049",314,129,277,339,310,448,288,433,585,1104,793,715,-1.01161211025879,5.7218745064516,-5.18926769863018,0.000148053178299738,0.0364625787039755,1.21304536634366
"16","GB47499",80,80,152,101,139,136,83,273,241,362,306,286,-1.08509053733808,4.37529142741765,-5.41113658221396,9.96001910284906e-05,0.0364625787039755,1.59666802706769
"17","GB47938",538,383,701,594,656,911,433,1257,2055,2154,1731,1592,-1.08863442192921,6.8694854148517,-5.23094061233336,0.00013736071881011,0.0364625787039755,1.2945511035704
"18","GB47948",225,128,140,406,332,519,398,318,1504,1889,932,1461,-1.70309811922991,5.93173369189771,-5.40267589705997,0.000101104879628114,0.0364625787039755,1.58040045136434
"19","GB48161",345,191,247,284,415,332,254,549,710,1370,533,621,-0.958946649769578,5.74222402888849,-5.37053665984029,0.000107040302665296,0.0364625787039755,1.52270442608512
"20","GB48967",184,155,77,361,209,304,227,286,823,737,834,854,-1.43592980240395,5.3815919193927,-5.30272127232064,0.000120788049596624,0.0364625787039755,1.40921719691316
"21","GB49250",246,276,193,229,340,353,87,166,211,252,201,226,0.606950625037942,4.81443952301458,5.20611431244504,0.000143629919023021,0.0364625787039755,1.24136518658684
"22","GB49320",8196,7376,5899,11303,10937,11134,11983,13049,22480,25277,22950,23534,-1.05837759256636,10.6999247005969,-6.5461227005725,1.45757823427756e-05,0.0364625787039755,3.14762989488272
"23","GB49476",123,121,153,161,199,262,121,237,349,401,411,430,-0.829254825281332,4.82371113837596,-5.85597824717111,4.59092775422259e-05,0.0364625787039755,2.32763923008179
"24","GB50047",38,10,49,44,25,34,43,94,166,205,105,155,-1.94204714430139,2.91686697848964,-6.25239790673669,2.35611566039559e-05,0.0364625787039755,2.77191383916403
"25","GB50091",111,43,94,183,131,139,249,194,455,758,400,347,-1.69349316767654,4.66066300310773,-6.39680445314821,1.85786436967743e-05,0.0364625787039755,3.16462260992874
"26","GB50171",76,90,107,90,152,182,91,383,354,409,319,400,-1.37544624255961,4.53074968913626,-6.49983971185833,1.57092129027196e-05,0.0364625787039755,3.32197778325512
"27","GB50819",186,79,164,187,212,162,175,304,362,456,402,368,-1.02478554908936,4.8710292523116,-5.59896424635688,7.15798267205987e-05,0.0364625787039755,1.90684508889168
"28","GB50859",20,6,10,22,13,29,18,30,39,74,46,48,-1.32095931910972,1.64747795978875,-5.19385439347867,0.000146835020353715,0.0364625787039755,1.00082168328928
"29","GB50953",16,11,16,34,20,23,33,39,77,140,50,112,-1.76154519424398,2.18943832874104,-5.97152681108434,3.7711900510347e-05,0.0364625787039755,2.21744810638844
"30","GB51063",1042,872,955,1091,1617,1820,827,2616,2627,3420,2692,2757,-0.8910203537444,7.7194943331184,-5.89750316819311,4.27670583474164e-05,0.0364625787039755,2.37110935735397
"31","GB51081",187,264,202,242,327,338,80,160,180,209,190,179,0.722998368995188,4.68776491653576,5.46949091779653,8.98384144622901e-05,0.0364625787039755,1.69069897255451
"32","GB51214",11049,12157,5889,16108,16123,17131,13034,19238,38164,37133,29583,36080,-1.07730193024934,11.1852799344929,-5.38075112725111,0.000105115479558407,0.0364625787039755,1.440088013899
"33","GB51748",98,33,110,115,102,143,119,143,421,373,274,368,-1.41996382856193,4.29302673936138,-5.3658352035469,0.000107938569618946,0.0364625787039755,1.52146915826677
"34","GB52072",92,95,82,89,99,140,27,55,57,64,70,82,0.841556497269388,3.25468306438829,5.20973716936393,0.000142696806629188,0.0364625787039755,1.24481369801549
"35","GB52723",185,211,152,208,272,317,162,243,471,725,441,550,-0.767310330080418,5.21265021265484,-5.30648688209727,0.000119978380300941,0.0364625787039755,1.41192454070595
"36","GB53017",257,173,259,349,339,367,209,461,586,737,544,636,-0.754808631531585,5.57657865853541,-5.35308664469609,0.000110414110221056,0.0364625787039755,1.49150359413462
"37","GB53746",85,28,60,69,78,89,67,127,224,371,160,145,-1.28446630662711,3.69875653028087,-5.33352417945086,0.000114328541900312,0.0364625787039755,1.46121172701937
"38","GB55196",35,12,16,27,37,39,47,42,73,181,73,85,-1.46599685679366,2.48667143056703,-5.51346549933915,8.31451502082903e-05,0.0364625787039755,1.63125428073913
"39","GB55479",404,447,421,421,567,533,156,280,348,342,346,346,0.717295623919842,5.55503695532887,5.21845898651777,0.00014047619131641,0.0364625787039755,1.26077283572112
"40","GB55591",1148,345,710,1329,1155,1772,1315,1705,3657,7808,3009,4071,-1.61198157366688,7.76771981074181,-5.48719717401471,8.70781403437282e-05,0.0364625787039755,1.71618165217046
"41","GB56012",210,145,165,261,277,249,179,255,412,567,375,430,-0.655708472076155,5.11627185879438,-5.25116021157193,0.000132465627498314,0.0364625787039755,1.31705257131199
"42","GB50323",305,380,315,349,469,559,136,210,328,319,331,279,0.651300119348426,5.32980479995563,5.15887044169042,0.00015639672822217,0.0370660245886543,1.1566857375146
"43","GB42054",1457,904,787,1684,1098,1424,1827,1732,3282,6337,2052,3862,-1.20832653358279,7.87149552679711,-5.13163649007674,0.000164287681661959,0.0372079513518033,1.12792239480976
"44","GB45733",74,43,51,98,82,136,78,104,240,381,152,235,-1.15208323275518,3.86976964255851,-5.13101823159885,0.000164471555101401,0.0372079513518033,1.12742682994111
"45","GB47788",28,15,40,35,31,27,44,43,98,98,77,77,-1.25772394127005,2.51151529659897,-5.10250830741024,0.000173187404618313,0.0376846694273483,1.00841401866489
"46","GB48060",56,11,44,38,48,49,67,92,202,140,105,116,-1.53641256707303,3.05775402168896,-5.09944972191093,0.000174150571996988,0.0376846694273483,1.04791601386087
"47","GB44155",57,42,40,77,79,137,49,137,151,416,184,186,-1.21454205036908,3.70194643179407,-5.08485488833516,0.000178823882874993,0.0378726155348443,1.04868687890766
"48","GB41393",83,44,58,111,114,89,81,134,166,216,155,160,-0.822941123739974,3.78387878025748,-5.0606956800785,0.000186848423893674,0.0383504294689567,1.00864506328045
"49","GB47083",60,28,49,71,78,94,79,87,175,360,123,260,-1.33670825481254,3.62270491757342,-5.05502534654676,0.000188785517779675,0.0383504294689567,0.997314871314344
"50","GB43035",58,23,51,33,35,60,70,55,93,174,138,120,-1.25640537816517,3.04904676264604,-5.00425190167162,0.000207089355553608,0.0412273489036123,0.895054577191593
