"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"39","GB52308",518,188,166,1081,240,652,1562,1643,770,805,1204,1035,-1.23713976125054,6.37235784504047,-3.90441523173626,0.0016061646442523,0.769508332297318,-3.82752728501818
"40","GB52325",109,41,37,101,30,92,131,303,781,423,137,325,-1.85750291693884,4.08037703792597,-3.65018029614234,0.00264968437192545,0.769508332297318,-3.98988871614164
"41","GB52587",205,380,204,265,153,224,151,282,123,182,172,143,0.800541707431308,4.65704419120475,3.28374644029095,0.00547644829100174,0.769508332297318,-3.9318582719051
"42","GB53120",802,1468,807,948,580,833,402,1109,426,866,683,549,0.870187859608287,6.56417494036315,3.2469034560249,0.00589172066445545,0.769508332297318,-3.99385608096586
"43","GB53579",890,539,194,620,244,1205,1954,1051,2099,2001,1376,3316,-1.52076360540962,6.95062917229861,-4.0567761610767,0.00119232577695956,0.769508332297318,-3.84261017173251
"44","GB53873",8,0,2,9,3,9,11,15,16,12,49,29,-1.97172432240078,0.148203352420566,-3.54606435864549,0.00325558928290946,0.769508332297318,-4.42081080955923
"45","GB54076",80,15,11,145,5,31,72,95,165,95,129,157,-1.52728852247368,2.81996363229311,-3.21191165418935,0.00631518544814855,0.769508332297318,-4.232414134096
"46","GB54136",55,53,41,105,17,150,84,108,124,148,235,168,-0.821753255352168,3.49964125148716,-3.11860414196732,0.00759843645537373,0.769508332297318,-4.14043728121787
"47","GB54396",265,184,140,592,28,312,387,1295,653,601,858,1164,-1.60526596949295,5.57387963458811,-4.0754832346292,0.00114964131531739,0.769508332297318,-3.769753754866
"48","GB54888",241,285,104,487,140,384,354,628,314,470,753,586,-0.660990749467206,5.4593974944116,-3.1654131489742,0.0069251825283592,0.769508332297318,-3.95916167237117
"49","GB55008",92,42,63,115,44,93,52,53,33,62,84,79,0.627262075216388,3.03275112378298,3.35148388710807,0.00478780442055171,0.769508332297318,-4.15206372504156
"50","GB55396",482,334,260,735,251,558,600,731,661,1108,1812,636,-0.696921493058006,6.22517788835383,-3.56227475436865,0.00315277779164993,0.769508332297318,-3.89026672709268
