"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"32","GB41360",37,36,37,17,36,55,29,22,9,35,27,43,0.844239342808486,1.93610027499699,4.10138552539137,0.00123532417891588,0.320024355702978,-0.998590148206445
"33","GB41669",339,245,251,155,276,346,347,232,142,268,355,312,0.359228427119311,5.07604950588199,4.14974539222225,0.0011281131160753,0.320024355702978,-0.623578571771611
"34","GB41690",404,221,269,172,288,390,313,230,159,273,335,318,0.464642389536013,5.12268130836163,4.11235805022077,0.00121011381867099,0.320024355702978,-0.686332026656506
"35","GB42200",35,26,62,24,37,61,208,66,36,86,157,106,-0.973838093355777,2.96023293855498,-4.12067889870434,0.0011913487932625,0.320024355702978,-0.785520932199363
"36","GB44179",13,15,14,7,4,10,53,27,11,31,48,23,-1.2156897521651,1.1408426692299,-3.98206669440794,0.00154694552605669,0.320024355702978,-1.4187594393022
"37","GB44653",156,92,132,73,144,202,314,208,95,235,384,244,-0.466820176738538,4.44681093439991,-4.15902826972018,0.00110865316127458,0.320024355702978,-0.613100579590592
"38","GB44961",19,24,16,24,16,16,78,44,12,59,100,62,-1.18014621231082,2.00413435865446,-4.00583794929109,0.00147899523596177,0.320024355702978,-1.13781590872625
"39","GB45812",49,59,82,20,18,114,321,214,42,171,350,154,-1.52891667684447,3.53351231791118,-4.19234042379589,0.0010416172297026,0.320024355702978,-0.623768396460599
"40","GB47139",26,24,24,11,18,26,83,42,12,70,127,63,-1.08521015001502,2.12113006194691,-4.02003755234077,0.0014398728789429,0.320024355702978,-1.08981986083647
"41","GB47948",647,399,514,398,318,932,1486,1324,373,1504,1889,1461,-0.86050053466426,6.64067469009624,-3.9888927951567,0.00152711183505875,0.320024355702978,-0.901517938249413
"42","GB47956",50,28,38,30,66,73,159,112,24,127,195,157,-0.988317773219801,3.17248449892219,-3.98360406151951,0.00154245569308424,0.320024355702978,-0.967923669373798
"43","GB48904",4672,3094,4592,2047,5059,5363,4409,3069,1629,4032,5056,3918,0.550720504873267,8.89146102763478,4.04241269301435,0.00138036641726648,0.320024355702978,-0.908360861775448
"44","GB49187",71,58,85,22,42,74,236,103,48,107,231,135,-0.857906490531998,3.40904595844254,-4.10625742508762,0.00122406460473912,0.320024355702978,-0.753381765537439
"45","GB49872",83,47,110,33,42,98,200,171,46,147,292,164,-0.900843639055224,3.64018567269525,-4.03928495144765,0.0013885305405517,0.320024355702978,-0.841626894319393
"46","GB51344",184,111,152,79,112,151,337,226,89,235,389,260,-0.518952558012849,4.47022945312589,-4.07863073364028,0.00128933940824208,0.320024355702978,-0.746041850635563
"47","GB51511",248,169,149,66,112,334,521,496,142,403,579,358,-0.860912458639565,4.98123546818722,-4.07642484920002,0.00129470308844935,0.320024355702978,-0.747996437334583
"48","GB53512",153,132,257,69,158,227,598,395,153,428,374,318,-0.802784860566078,4.89792315136318,-4.04468267348865,0.00137447210334077,0.320024355702978,-0.801093698368691
"49","GB49793",16,11,12,12,8,32,82,46,11,32,108,43,-1.3291027374098,1.67476238015667,-3.93629688682535,0.00168693080733192,0.341861692179714,-1.32422640888883
"50","GB43285",343,283,265,265,306,564,408,208,142,275,487,331,0.566419788759058,5.29114751730828,3.90626331442736,0.00178577434900106,0.342050735537939,-1.03486445192273
