"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"37","GB51734",71,79,44,65,109,158,442,249,233,469,180,267,-1.1771102572563,4.29956004917148,-5.37981566226016,0.000110255417871924,0.0498646328849877,1.50723607122324
"38","GB52159",7,5,5,6,7,11,36,26,21,30,33,19,-1.30792313322328,0.838219045635146,-5.41233414121484,0.000104130628505794,0.0498646328849877,0.970045790546346
"39","GB52469",100,87,33,42,152,96,460,203,262,577,251,260,-1.36510774029085,4.30199638004395,-5.90487970730975,4.46034555350318e-05,0.0498646328849877,2.35220807912277
"40","GB52489",124,139,126,181,133,109,351,490,378,835,785,582,-1.45784825701528,5.11265724132953,-4.94948707592214,0.000238066298399936,0.0498646328849877,0.770053309382481
"41","GB52956",503,421,268,230,243,429,51,231,97,226,135,220,1.92756333832727,4.80012704763658,5.31840510936605,0.000122869964738091,0.0498646328849877,1.39643653475395
"42","GB53134",129,82,52,48,63,156,349,160,161,438,220,205,-0.888401574356821,4.15056393952248,-4.86501068134454,0.000277692750019827,0.0498646328849877,0.635927983112601
"43","GB53150",179,129,83,101,143,219,479,259,258,671,284,350,-0.749594890142216,4.82568448222661,-5.41636405395492,0.000103396734198618,0.0498646328849877,1.56202084337663
"44","GB54496",450,403,174,139,431,470,902,827,633,1455,853,945,-0.896136452294769,6.09142531972097,-5.19036649231666,0.000154258243323686,0.0498646328849877,1.18423414269065
"45","GB54735",160,166,88,124,356,180,544,577,975,1781,776,720,-1.69702368455487,5.55565079165868,-5.5954458431118,7.56809603713425e-05,0.0498646328849877,1.8611813962274
"46","GB54781",32,35,15,22,23,34,18,13,7,23,15,34,1.23593373999865,1.43713022165441,4.8282226228582,0.00029703468582235,0.0498646328849877,0.400594615812028
"47","GB55164",368,327,183,192,363,368,984,566,613,993,599,602,-0.641400193160873,5.8554339745025,-5.22433118248883,0.000145192952184859,0.0498646328849877,1.23779292072042
"48","GB55434",79,63,31,55,92,99,307,150,131,323,140,195,-0.917019047784917,3.86142231072247,-4.97109331522019,0.000228907310160545,0.0498646328849877,0.823705769836602
"49","GB55772",247,212,141,115,256,321,696,370,357,649,442,416,-0.557009625842449,5.31502047128628,-5.08732678035064,0.000185546899521711,0.0498646328849877,0.99774332269632
"50","GB55793",1041,905,485,556,636,908,805,650,401,1003,750,800,0.697818109316908,6.52694830118604,5.00500790113823,0.000215262472834836,0.0498646328849877,0.870675172966259
