"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"30","GB48146",47,375,138,247,66,70,391,260,928,257,783,172,-1.58742795049557,5.04350188332891,-3.30101386181468,0.00533084155114735,0.999126304583265,-3.85788619736613
"31","GB48147",186,970,752,1011,132,343,583,2220,2895,848,2389,903,-1.58495802370344,6.88692992006107,-3.44330760864733,0.00402318067200042,0.999126304583265,-3.86987010125211
"32","GB48149",11,12,31,27,24,22,25,40,67,22,47,33,-0.814513902539141,2.06997583231654,-3.04961104358455,0.00876320469995599,0.999126304583265,-4.31244258927227
"33","GB48247",188,115,289,289,119,154,198,270,357,148,380,429,-0.531858560550964,5.10453371600821,-3.25137768234917,0.00588091281558424,0.999126304583265,-3.80773100952736
"34","GB49242",598,543,811,757,350,639,380,504,691,377,520,602,0.34334293416175,6.39234314980274,2.96170629902923,0.0104221020736472,0.999126304583265,-3.94816333423308
"35","GB50006",9,6,26,36,14,12,20,44,71,24,39,29,-1.13633737076263,1.8127033559516,-3.46805073370353,0.00383116110182204,0.999126304583265,-4.29187692690709
"36","GB50313",5,1,6,17,1,13,5,23,18,13,40,27,-1.70031943358821,0.575311528276477,-3.10727508191304,0.00781988276992617,0.999126304583265,-4.42976717384574
"37","GB50531",50,96,111,85,41,60,90,121,211,67,139,102,-0.624618432408319,3.78192610692616,-3.37259833103324,0.00462693817394576,0.999126304583265,-3.99745874021981
"38","GB51219",12,16,25,40,12,26,23,34,62,39,59,34,-0.861440427691872,2.13321027393169,-3.14077652563621,0.00731887040749248,0.999126304583265,-4.29443432706475
"39","GB51828",46,50,73,106,35,38,57,98,134,45,122,107,-0.61075869053823,3.40584300069514,-3.44045890513932,0.00404590052753671,0.999126304583265,-4.05654523903153
"40","GB51843",202,252,457,311,126,237,294,993,789,443,962,387,-1.13762728108143,5.85936605240532,-4.67927727793948,0.000366829563077285,0.999126304583265,-3.40336252954038
"41","GB52078",30,17,57,58,23,43,41,74,92,31,108,63,-0.759758653750338,2.85139276292299,-3.14167110124799,0.00730593879685071,0.999126304583265,-4.20589125907126
"42","GB52140",4,2,11,3,1,7,18,9,14,6,14,14,-1.43421106730023,0.136382256736856,-3.61545968094,0.00286391366187358,0.999126304583265,-4.4153558293697
"43","GB52205",130,115,166,145,82,125,109,195,247,124,195,190,-0.361968063062895,4.48781211936486,-3.12593749040008,0.00753672652923647,0.999126304583265,-3.92408539526771
"44","GB52543",56,45,95,86,25,43,151,92,136,44,128,157,-0.893454644376099,3.55778987558627,-3.67642812405915,0.00253980357737972,0.999126304583265,-3.98260255466119
"45","GB53375",229,354,334,415,140,110,332,367,575,267,462,465,-0.654697893529355,5.56299280147041,-3.00618843731285,0.00954716561720292,0.999126304583265,-3.88647492578201
"46","GB53641",44,227,35,240,10,150,201,176,748,374,633,254,-2.11047607837922,4.5912331139892,-3.53240933200926,0.00337379440423011,0.999126304583265,-3.89363842197838
"47","GB53797",37,20,32,34,13,45,39,68,79,28,79,42,-0.797778436409768,2.57000043556362,-3.26103131406878,0.00576966026423952,0.999126304583265,-4.22372533298961
"48","GB54150",50,33,74,74,35,40,51,68,154,48,160,229,-0.978073063016843,3.42226029789721,-3.38084689267019,0.00455206240310143,0.999126304583265,-4.07066564471332
"49","GB55375",571,306,920,1475,474,402,1209,841,1596,621,1416,1550,-0.855809699840654,6.98907328142545,-3.17767742398708,0.00680388999482947,0.999126304583265,-3.95029695219833
"50","GB55505",155,121,207,341,83,108,133,221,362,245,469,323,-0.711723176021483,4.96330224914642,-3.00879350697725,0.00949823691414171,0.999126304583265,-3.91399502409092
