"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB44514",603,754,736,1066,334,658,322,899,564,277,599,440,0.424976649734314,6.42773518174461,2.74039499797046,0.0160772367922649,0.999484279191431,-4.08135677512505
"15","GB44850",111,53,89,174,60,133,152,150,173,75,170,129,-0.525351115656027,4.13641195033779,-2.7822992413657,0.0148117642222065,0.999484279191431,-4.14087920310102
"16","GB44942",25,11,18,29,11,19,42,44,39,16,36,15,-0.748228518242022,1.83871403494309,-2.79596183154568,0.0144205976046377,0.999484279191431,-4.3916671910337
"17","GB45421",20,16,19,28,23,22,24,32,41,35,52,47,-0.851500515761607,2.13357050553959,-3.19353736255017,0.00658517683665059,0.999484279191431,-4.31960259839868
"18","GB45495",997,804,1589,1552,794,909,500,1092,1251,503,526,592,0.601834661202339,7.03989879935678,2.94131369813661,0.0108377221462437,0.999484279191431,-4.07686672983833
"19","GB45822",50,43,71,88,68,81,158,121,156,85,102,103,-0.878764265117169,3.75663187355783,-3.6972160850257,0.00243344786699839,0.999484279191431,-3.99988471725641
"20","GB45825",193,152,171,270,118,221,225,320,285,124,232,211,-0.340950136457757,4.95538542499499,-2.69119047314489,0.0176979866065002,0.999484279191431,-4.07093339900285
"21","GB46516",252,219,499,509,100,254,97,337,181,105,232,119,0.683230015698988,4.99510187685218,2.82285220140907,0.0136799983399792,0.999484279191431,-4.03240216118509
"22","GB47302",81,102,72,193,32,94,33,108,90,36,50,29,0.700112923803143,3.33644026379971,2.62356871772839,0.0201865767461159,0.999484279191431,-4.28517969486436
"23","GB47752",3,2,2,4,3,8,8,15,14,6,12,3,-1.3231051674294,-0.153546226600604,-3.49212628676008,0.00364722799889854,0.999484279191431,-4.45230561127776
"24","GB47932",13,13,28,28,20,18,34,34,97,17,47,18,-0.929658782480713,2.00547767071552,-2.71253274104063,0.0169763560756236,0.999484279191431,-4.39028841444852
"25","GB48301",218,217,263,537,237,352,259,510,376,290,481,420,-0.446104851285111,5.66443474997816,-2.5797428725287,0.0219769168883978,0.999484279191431,-4.09441709987103
"26","GB48354",3,3,5,10,9,5,9,14,14,6,16,6,-0.939540819964755,0.264431792035289,-2.72520752497613,0.0165614275264065,0.999484279191431,-4.48344601558259
"27","GB49055",8,15,12,28,17,26,26,28,30,28,50,20,-0.850164925977934,1.77550088019852,-2.72913435957032,0.0164348919468033,0.999484279191431,-4.40453912373937
"28","GB49876",275,702,347,481,180,464,186,380,401,160,195,103,0.782929650586371,5.43792468359005,2.74485124801551,0.0159378040634573,0.999484279191431,-4.04320544196926
"29","GB50110",60,53,33,43,17,66,10,27,47,24,32,12,0.833064365065155,2.24738294845443,2.54555689022076,0.0234788847142495,0.999484279191431,-4.39545668336932
"30","GB50117",11,6,8,16,14,16,33,10,55,19,63,42,-1.46685802587878,1.5653945415103,-2.8425113983591,0.01316225041822,0.999484279191431,-4.4109036484931
"31","GB50120",8,7,10,11,11,16,40,29,21,18,24,10,-1.10143962505222,1.24446897983779,-3.09507248249558,0.00800104351690619,0.999484279191431,-4.40538831793209
"32","GB50702",15,5,14,29,10,16,29,29,28,17,55,45,-1.22718644393094,1.68423613162541,-3.69208788887687,0.00245814095150906,0.999484279191431,-4.31655808292926
"33","GB50748",191,95,173,269,140,216,195,257,317,135,277,241,-0.457751197677475,4.93323760584797,-2.74077013920018,0.0160654532186627,0.999484279191431,-4.05715246367701
"34","GB51003",23,23,15,22,11,20,9,8,9,12,11,11,0.874307149068909,1.10840328902043,2.94447740759753,0.0107703861901804,0.999484279191431,-4.42630079602017
"35","GB51284",2,2,16,17,3,6,9,15,14,10,19,9,-1.07776393517061,0.408440030649285,-2.62258047333944,0.0202253475923436,0.999484279191431,-4.48568035770282
"36","GB51358",57,78,61,90,48,69,26,72,58,21,70,37,0.520503428863456,3.03869621636661,2.64927485549673,0.019202977364695,0.999484279191431,-4.31093154916482
"37","GB51698",1522,1034,1048,2749,1311,2786,2884,4225,2653,1915,3129,1691,-0.752945354448724,8.29912100679641,-3.06440749461633,0.00850088554180131,0.999484279191431,-4.15040037178267
"38","GB51728",86,69,89,94,72,64,114,153,137,73,115,119,-0.62561034059726,3.87815324257234,-3.39875585685806,0.00438695669548745,0.999484279191431,-4.0324485749568
"39","GB52595",34,12,37,47,45,59,114,78,84,51,68,47,-1.00911698345409,2.95274666400865,-3.00668522069796,0.0095271231012481,0.999484279191431,-4.25938725028112
"40","GB52989",107,68,115,168,76,121,133,166,184,84,155,126,-0.420200753095622,4.20826455123705,-3.02112433731563,0.0092594602876712,0.999484279191431,-4.06278998619259
"41","GB53486",8,9,7,16,5,16,3,9,5,3,5,7,0.83535439576827,0.172424368797542,2.82964464597585,0.0134988946790721,0.999484279191431,-4.480237708571
"42","GB53727",227,323,224,310,125,267,64,268,190,118,201,130,0.625887169494257,4.84220356563746,3.01877682458732,0.00930246518501279,0.999484279191431,-3.98068386679413
"43","GB54351",766,368,774,873,659,1240,2759,1293,2190,872,1340,703,-0.93002155650598,7.26565473796597,-2.75582376363536,0.0155994886913491,0.999484279191431,-4.14822216543913
"44","GB54424",12,12,9,12,4,13,1,2,9,6,6,1,1.46600771411486,-0.0970692450082549,3.27579360619628,0.00559578630353499,0.999484279191431,-4.46094687252282
"45","GB54429",22,12,17,48,33,24,40,38,35,47,68,81,-1.02766918576339,2.40907534299068,-2.70595139007498,0.0171957791395284,0.999484279191431,-4.36129692310199
"46","GB54439",189,76,174,213,120,145,254,238,223,189,207,270,-0.684832889943193,4.8110489287334,-2.90276584534527,0.0116922227127567,0.999484279191431,-4.02007931455581
"47","GB54634",128,54,97,117,198,148,188,162,212,201,215,191,-0.830986365005875,4.52638226678772,-2.61606186028503,0.0204828967915645,0.999484279191431,-4.14370240612577
"48","GB54868",26,15,73,57,13,28,47,97,46,35,49,63,-0.83214347709233,2.61578252200634,-2.6577651900665,0.018888432658571,0.999484279191431,-4.34994710182395
"49","GB54904",64,100,66,56,38,80,19,62,58,35,38,14,0.856410251936116,2.84347583910291,2.73027993792756,0.0163981553736674,0.999484279191431,-4.31783077569838
"50","GB55373",466,421,437,806,241,469,264,563,416,211,371,275,0.388133712583428,5.88750519462601,3.19300466561801,0.00659212207812271,0.999484279191431,-3.89431326942848
